,hi-en,hi,len-hi,len-hi-en
6324,chalakaya,छलकाया,6,9
6325,ghunghata,घुँघटा,6,9
6326,mulaqaten,मुलाक़ातें,9,9
6327,komalatam,कोमलतम,6,9
6328,betaqasir,बेतक़सीर,7,9
6329,dhadakane,धड़कने,5,9
6330,asankhyak,असंख्यक,7,9
6331,hichakole,हिचकोले,7,9
6332,divanepan,दीवानेपन,8,9
6333,dhadakana,धड़कना,5,9
6334,kudakashi,ख़ुदकशी,6,9
6335,ghumagham,घूमघाम,6,9
6336,bandhakar,बाँधकर,6,9
6337,gardishon,गर्दिशों,8,9
6338,sinchenge,सींचेंगे,8,9
6339,dhumadham,धूमधाम,6,9
6340,samajhaun,समझाऊं,6,9
6341,haribhari,हरीभरी,6,9
6342,banayenge,बनायेंगे,8,9
6343,ulajhanon,उलझनों,6,9
6344,halatedil,हालतएदिल,8,9
6345,saragamon,सरगमों,6,9
6346,chitachor,चितचोर,6,9
6347,kubasurat,ख़ूबसूरत,7,9
6348,waqtepiri,वक़्तएपीरी,9,9
6349,nafaraton,नफ़रतों,6,9
6350,shabanami,शबनमी,5,9
6351,shataranj,शतरंज,5,9
6352,chamakane,चमकने,5,9
6353,josheishq,जोशएइश्क़,8,9
6354,rupjhalak,रूपझलक,6,9
6355,thukarane,ठुकराने,7,9
6356,jahilapan,जाहिलपन,7,9
6357,rakhavala,रखवाला,6,9
6358,janejanan,जानएजानां,9,9
6359,sudrishti,सुदऱिष्टी,9,9
6360,machalane,मचलने,5,9
6361,hushayari,हुशयारी,7,9
6362,dhundhate,ढूँढते,6,9
6363,shahazada,शहज़ादा,6,9
6364,gunahagar,गुनाहगार,8,9
6365,maikhanon,मैखानों,7,9
6366,khushiyan,खुशियाँ,7,9
6367,bhanvaron,भंवरों,6,9
6368,chudawaya,छुड़वाया,7,9
6369,furasaton,फ़ुरसतों,7,9
6370,tadabiren,तदबीरें,7,9
6371,jiwanbati,जीवनबाती,8,9
6372,dharmasya,धर्मस्य,7,9
6373,maniyapur,मणियापुर,8,9
6374,numudehaq,नुमूदएहक़,8,9
6375,tanhaiyan,तन्हाइयाँ,9,9
6376,khushbuen,खुश्बुएं,8,9
6377,muskurane,मुस्कुराने,10,9
6378,bhulaenge,भुलाएँगे,8,9
6379,hayhayhay,हायहायहाय,9,9
6380,pahachani,पहचानी,6,9
6381,mandaraye,मंडराये,7,9
6382,bikharane,बिखरने,6,9
6383,nimbismil,नीमबिस्मिल,10,9
6384,guladasta,गुलदस्ता,8,9
6385,talavaron,तलवरों,6,9
6386,sholaegam,शोलाएग़म,7,9
6387,chanakain,छनकाईं,6,9
6388,pagalapan,पागलपन,6,9
6389,madhubala,मधुबाला,7,9
6390,dhadakate,धड़कते,5,9
6391,sharamati,शरमाती,6,9
6392,dhundhala,धुँधला,6,9
6393,nachaungi,नचाउँगी,7,9
6394,thukarake,ठुकराके,7,9
6395,majhadhar,मझधार,5,9
6396,dhundhata,ढूँढता,6,9
6397,machaungi,मचाऊंगी,7,9
6398,marodunga,मरोड़ूंगा,8,9
6399,andhiyari,अँधियारी,8,9
6400,thukarata,ठुकराता,7,9
6401,samajhane,समझने,5,9
6402,madhumati,मधुमति,6,9
6403,didawarai,दीदावराई,8,9
6404,pighalate,पिघलते,6,9
6405,chamacham,छमछम,4,9
6406,kayapoche,कायपोछे,7,9
6407,samajhati,समझती,5,9
6408,dushmanon,दुश्मनों,8,9
6409,mukhtasar,मुख्तसर,7,9
6410,shabewasl,शबएवस्ल,7,9
6411,pichakari,पिचकारी,7,9
6412,nandalala,नंदलाला,7,9
6413,yugandhar,युगांधर,7,9
6414,vivhalata,विव्हलता,8,9
6415,kuruxetra,कुरुक्षेत्र,11,9
6416,lachakate,लचकते,5,9
6417,paharedar,पहरेदार,7,9
6418,bijaliyan,बिजलियाँ,8,9
6419,sharabati,शरबती,5,9
6420,badaguman,बदगुमाँ,7,9
6421,paritranay,परित्राणाय,10,10
6422,bhagavanon,भगवानों,7,10
6423,jahantahan,जहाँतहाँ,8,10
6424,sharmohaya,शर्मओहया,8,10
6425,jhankarata,झंकारता,7,10
6426,safedosyah,सफ़ेदओस्याह,10,10
6427,thodethode,थोड़ेथोड़े,8,10
6428,jameshabab,जामएशबाब,8,10
6429,shakuntala,शकुन्तला,8,10
6430,bujhebujhe,बुझेबुझे,8,10
6431,dushkritam,दुष्कृताम,9,10
6432,sambhavami,सम्भवामि,8,10
6433,pahachanun,पहचानूं,7,10
6434,chasmnumai,चस्मनुमाई,9,10
6435,pachataoge,पछताओगे,7,10
6436,akshardham,अक्षरधाम,8,10
6437,waqtesiyah,वक़्तएसियह,9,10
6438,bimariedil,बीमारीएदिल,10,10
6439,paribhasha,परिभाषा,7,10
6440,mahabharat,महाभारत,7,10
6441,dhamakedar,धमाकेदार,8,10
6442,naxalwaadi,नक्सलवादी,9,10
6443,dhumrapaan,धुम्रपान,8,10
6444,cheelcheel,चीलचील,6,10
6445,laabhdayak,लाभदायक,7,10
6446,bichhadkar,बिछड़कर,6,10
6447,pradarshan,प्रदर्शन,8,10
6448,navnirmaan,नवनिर्माण,9,10
6449,jawaharlal,जवाहरलाल,8,10
6450,angadaiyan,अँगड़ाइयाँ,9,10
6451,tadatmanam,तदात्मानम,9,10
6452,sambhalata,सम्भलता,7,10
6453,nishaniyan,निशानियाँ,9,10
6454,khubasurat,खूबसूरत,7,10
6455,meharabani,मेहरबानी,8,10
6456,premanagar,प्रेमनगर,8,10
6457,tarketalab,तर्कएतलब,8,10
6458,palanahare,पालनहारे,8,10
6459,duniyawalo,दुनियावालो,10,10
6460,tarketauba,तर्कएतौबा,9,10
6461,chotechote,छोटेछोटे,8,10
6462,barasbaras,बरसबरस,6,10
6463,sitamaqash,सितमक़श,6,10
6464,jhukajhuka,झुकाझुका,8,10
6465,badonbadon,बड़ोंबड़ों,8,10
6466,thapakiyan,थपकियाँ,7,10
6467,harvesting,हर्वेस्तिन्ग,12,10
6468,dhiredhire,धीरेधीरे,8,10
6469,doharaengi,दोहराएंगी,9,10
6470,khoyikhoyi,खोयीखोयी,8,10
6471,jayjayakar,जयजयकार,7,10
6472,ghadighadi,घड़ीघड़ी,6,10
6473,tedhetedhe,तेढ़ेटेढ़े,8,10
6474,sangisathi,संगीसाथी,8,10
6475,gaharaiyon,गहराइयों,8,10
6476,gunagunate,गुनगुनाते,9,10
6477,jagamagati,जगमगाती,7,10
6478,apaneapane,अपनेअपने,8,10
6479,vaqtemadad,वक़्तएमदद,8,10
6480,tarketaluq,तर्कएतअल्लुक़,12,10
6481,ankhadiyan,अँखड़ियाँ,8,10
6482,manamohini,मनमोहिनी,8,10
6483,talasheyar,तलाशएयार,8,10
6484,zauqenazar,ज़ौक़एनज़र,7,10
6485,lambelambe,लम्बेलम्बे,10,10
6486,tadapayegi,तड़पायेगी,8,10
6487,nikalnikal,निकलनिकल,8,10
6488,panjabiyan,पंजाबियाँ,9,10
6489,dvaredvare,द्वारेद्वारे,12,10
6490,musakurana,मुसकुराना,9,10
6491,bandhbandh,बँधबँध,6,10
6492,murajhayen,मुरझायें,8,10
6493,khoyakhoya,खोयाखोया,8,10
6494,masisister,मासीसिस्तेर,11,10
6495,hamanavala,हमनवाला,7,10
6496,hichakaule,हिचकौले,7,10
6497,manaharani,मनहरनी,6,10
6498,vadnakatna,वड्नाकाट्ना,11,10
6499,kamoshiyan,ख़मोशियाँ,8,10
6500,haulehaule,हौलेहौले,8,10
6501,jhanakjhan,झनकझन,5,10
6502,punyprabha,पुण्यप्रभा,10,10
6503,chumchanan,छूमछनन,6,10
6504,andhiyaron,अंधियारों,9,10
6505,huranekuld,हूरानएख़ुळ,9,10
6506,nazuknazuk,नाज़ुकनाज़ुक,10,10
6507,qadamqadam,क़दमक़दम,6,10
6508,ghanashyam,घनश्याम,7,10
6509,chashmebad,चश्मएबद,7,10
6510,chorichori,चोरीचोरी,8,10
6511,desparades,देसपरदेस,8,10
6512,hathighode,हाथीघोड़े,8,10
6513,kabilemafi,काबिलएमाफ़ी,10,10
6514,joshezunun,जोशएज़ुनूं,9,10
6515,khalihanon,खलिहानों,8,10
6516,dagamagane,डगमगाने,7,10
6517,maharabani,महरबानी,7,10
6518,ramachandr,रामचन्द्र,9,10
6519,subahosham,सुबहओशाम,8,10
6520,kunetamana,ख़ूनएतमन्ना,10,10
6521,mausamegul,मौसमएगुल,8,10
6522,rasmeulfat,रस्मएउल्फ़त,10,10
6523,sanansanan,सननसनन,6,10
6524,pakundiyan,पकूंदियां,9,10
6525,pahunchegi,पहुँचेगी,8,10
6526,khilakhila,खिलखिला,7,10
6527,vadiproces,वाडीप्रोचेस्स,13,10
6528,hamanashin,हमनशीं,6,10
6529,dikhalayen,दिखलायें,8,10
6530,rajadulari,राजदुलारी,9,10
6531,hasratoyas,हस्रतओयास,9,10
6532,badanasibi,बदनसीबी,7,10
6533,vasundhara,वसुन्धरा,8,10
6534,umadghumad,उमड़घुमड़,7,10
6535,dilenashad,दिलएनाशाद,9,10
6536,bholibholi,भोलीभोली,8,10
6537,dagardagar,डगरडगर,6,10
6538,dharmapith,धर्मपीठ,7,10
6539,batonbaton,बातोंबातों,10,10
6540,muskurahat,मुस्कुराहट,10,10
6541,tabenazara,ताबएनज़्ज़ारा,11,10
6542,bahalaenge,बहलाएँगे,8,10
6543,daurekizan,दौरएख़िज़ाँ,9,10
6544,manabhavan,मनभावन,6,10
6545,gunagunana,गुनगुनाना,9,10
6546,bhigibhigi,भीगीभीगी,8,10
6547,chalachala,चलाचला,6,10
6548,lutanevale,लूटनेवाले,9,10
6549,jaisetaise,जैसेतैसे,8,10
6550,bazmehasti,बज़्मएहस्ती,10,10
6551,pahunchaya,पहुँचाया,8,10
6552,bachabacha,बचाबचा,6,10
6553,jivansathi,जीवनसाथी,8,10
6554,chandsuraj,चाँदसूरज,8,10
6555,champakali,चम्पाकली,8,10
6556,latastanza,ळततन्ज़,6,10
6557,takteshahi,तख़्तएशाही,9,10
6558,didaejanan,दीदाएजानाँ,10,10
6559,dhadakanon,धड़कनों,6,10
6560,jhanjharen,झांझरें,7,10
6561,sanbhalana,संभलना,6,10
6562,paradesiya,परदेसिया,8,10
6563,janamjanam,जनमजनम,6,10
6564,navakandaz,नावकअंदाज़,9,10
6565,nayannayan,नयननयन,6,10
6566,aditirachi,आड़ीतिरछी,8,10
6567,priyanvada,प्रियंवदा,9,10
6568,chamakilen,चमकीलें,7,10
6569,bastibasti,बस्तीबस्ती,10,10
6570,prantprant,प्रान्तप्रान्त,14,10
6571,sonechandi,सोनेचाँदी,9,10
6572,nibhayenge,निभायेंगे,9,10
6573,pahonchaye,पहोँचाये,8,10
6574,rajakumari,राजकुमारी,9,10
6575,zulmositam,ज़ुल्मओसितम,10,10
6576,dakanjogan,डाकनजोगन,8,10
6577,madhushala,मधुशाला,7,10
6578,hindustani,हिन्दुस्तानी,12,10
6579,vaijayanti,वैजयन्ती,8,10
6580,dardejigar,दर्दएजिगर,9,10
6581,bholibhali,भोलीभाली,8,10
6582,dhadakanen,धड़कनें,6,10
6583,nichinichi,नीचीनीची,8,10
6584,hansikushi,हँसीख़ुशी,8,10
6585,nigahedost,निगाहएदोस्त,11,10
6586,chiraharan,चीरहरण,6,10
6587,janetamana,जानएतमन्ना,10,10
6588,vichariyan,विचारियाँ,9,10
6589,khaliyanon,खलियानों,8,10
6590,matakmatak,मटकमटक,6,10
6591,shariqehal,शरीक़एहाल,8,10
6592,jvalamukhi,ज्वालामुखी,10,10
6593,shamosahar,शामओसहर,7,10
6594,bundaniyan,बून्दनियाँ,10,10
6595,bhulnewale,भूल्नेवाले,10,10
6596,vichodeyan,विछोड़ेयाँ,9,10
6597,kshankshan,क्षणक्षण,8,10
6598,tarzebayan,तर्ज़एबयाँ,9,10
6599,garadashen,गरदशें,6,10
6600,nazarnazar,नज़रनज़र,6,10
6601,dhandaulat,धनदौलत,6,10
6602,dardejudai,दर्दएजुदाई,10,10
6603,khandaharon,खंडहरों,7,11
6604,uttarakhand,उत्तराखंड,9,11
6605,khanabadosh,ख़ानाबदोश,9,11
6606,doordarshan,दूरदर्शन,8,11
6607,maharashtra,महाराष्ट्र,10,11
6608,nigahemehar,निगाहएमेहर,10,11
6609,atakheliyan,अटखेलियाँ,9,11
6610,bhulanevale,भूलनेवाले,9,11
6611,srijamyaham,सृजाम्यहम,9,11
6612,khamoshiyan,खामोशियाँ,9,11
6613,ahalechaman,अहलएचमन,7,11
6614,anjameulfat,अंजामएउल्फ़त,11,11
6615,dauharayega,दौहरायेगा,9,11
6616,gulogulazar,गुलओगुलज़ार,10,11
6617,pachataenge,पछताएंगे,8,11
6618,chaudahavin,चौदहवीं,7,11
6619,shishamahal,शीशमहल,6,11
6620,sujudeshauq,सुजूदएशौक़,9,11
6621,parameshvar,परमेश्वर,8,11
6622,khulamkhula,खुल्लमखुल्ला,12,11
6623,bhulibisari,भूलीबिसरी,9,11
6624,langotivala,लंगोटीवाला,10,11
6625,bhagatasinh,भगतसिंह,7,11
6626,rangarajava,रँगरजवा,7,11
6627,samajhaungi,समझाऊंगी,8,11
6628,gadretamana,गदर्एतमन्ना,11,11
6629,ahadejawani,अहदएजवानी,9,11
6630,nazaretufan,नज़रएतूफ़ां,9,11
6631,rununjhunun,रुनुनझुनुन,10,11
6632,shidatedard,शिद्दतएदर्द,11,11
6633,bhaktajanon,भक्तजनों,8,11
6634,begoroqafan,बेगोरओक़फ़न,9,11
6635,parachaiyan,परछाइयाँ,8,11
6636,chalanamaya,छलनामय,6,11
6637,tadapayengi,तड़पायेंगी,9,11
6638,sambhalakar,सम्भलकर,7,11
6639,pyarmohabat,प्यारमोहब्बत,12,11
6640,jashneshahi,जश्नएशाही,9,11
6641,svatantrata,स्वतंत्रता,10,11
6642,pahachanate,पहचानते,7,11
6643,diledagadar,दिलएदाग़दार,10,11
6644,dinomazahab,दीनओमज़हब,8,11
6645,nayaretaban,नय्यरएताबाँ,11,11
6646,jachcharani,जच्चारानी,9,11
6647,sitamagaron,सितमगरों,8,11
6648,hasanevalon,हसनेवालोँ,9,11
6649,premhindole,प्रेमहिण्डोले,13,11
6650,janemuhabat,जानएमुहब्बत,11,11
6651,shamashanon,शमशानों,7,11
6652,khunetamana,खूनएतमन्ना,10,11
6653,nazadikiyan,नज़दीकियाँ,9,11
6654,ladakhadata,लड़खड़ाता,7,11
6655,tharatharae,थरथराए,6,11
6656,manzileshab,मंज़िलएशब,8,11
6657,bechainiyan,बेचैनियाँ,9,11
6658,dashtenavar,दश्तएनवर,8,11
6659,runjhunjhun,रुनझुनझुन,9,11
6660,pahachanane,पहचानने,7,11
6661,madhurmilan,मधुरमिलन,8,11
6662,jhilamilaye,झिलमिलाये,9,11
6663,ankhmicholi,आँखमिचोली,9,11
6664,wasilaemarg,वसीलाएमर्ग,10,11
6665,hridayangam,हृदयंगम,7,11
6666,kalebhejeto,कल्लेभेजेतो,11,11
6667,kunemuhabat,ख़ूनएमुहब्बत,11,11
6668,pahachanata,पहचानता,7,11
6669,shabehijran,शबएहिज्राँ,10,11
6670,chandsitare,चाँदसितारे,10,11
6671,bhavasagara,भवसागर,6,11
6672,gamezindagi,ग़मएज़िंदगी,9,11
6673,dekhanevale,देखनेवाले,9,11
6674,gulegulazar,गुलएगुलज़ार,10,11
6675,nachatgawat,नाचतगावत,8,11
6676,dilebeqarar,दिलएबेक़रार,10,11
6677,kaisekaison,कैसेकैसों,9,11
6678,sharmilapan,शर्मिलापन,9,11
6679,shubhtyohar,शुभत्योहार,10,11
6680,lachaklachak,लचकलचक,6,12
6681,sidhisachchi,सीधीसच्ची,9,12
6682,maranamarana,मरनामरना,8,12
6683,parachaniyon,परछाँइयों,9,12
6684,chandramukhi,चन्द्रमुखी,10,12
6685,phadakphadak,फड़कफड़क,6,12
6686,thumakthumak,ठुम्मकठुम्मक,12,12
6687,shababerafta,शबाबएरफ़्ता,10,12
6688,sahamisahami,सहमीसहमी,8,12
6689,mahatvapoorn,महत्वपूर्ण,10,12
6690,brashtachaar,भ्रष्टाचार,10,12
6691,bhitarbhitar,भीतरभीतर,8,12
